"","DAUID","PRUID","y","x","Population"
"16124",24740019,24,45.6254568779921,-73.9218634115454,920
"16125",24740020,24,45.6362732583262,-73.9664133381278,1023
"16126",24740021,24,45.6318300583049,-73.9800566362546,389
"16127",24740022,24,45.6287409777756,-73.979190189354,447
"16128",24740023,24,45.6255971436677,-73.9800007432688,371
"16129",24740024,24,45.6193616402931,-73.9772874976604,796
"16130",24740025,24,45.6294897827159,-74.0010080591006,3449
"16131",24740026,24,45.6292072414105,-73.9868975619895,979
"16132",24740027,24,45.6341891963499,-73.9897597919964,1495
"16133",24740028,24,45.6335158533781,-73.9965042793218,454
"16134",24740029,24,45.640750950177,-74.0337515073247,5155
"16135",24740037,24,45.7068462238988,-74.0903866940731,612
"16136",24740038,24,45.7061160019913,-74.0855751962785,566
"16137",24740039,24,45.7097760227207,-74.0825138793233,1621
"16138",24740042,24,45.654108366961,-74.184764541336,523
"16139",24740043,24,45.6121213789679,-74.202349155493,563
"16140",24740044,24,45.5740075561857,-74.1553739926091,488
"16141",24740045,24,45.5640037700001,-74.0999617270375,707
"16142",24740046,24,45.5937722048542,-74.0839441704178,548
"16143",24740047,24,45.5654524445266,-74.0719299425081,625
"16144",24740048,24,45.5882294942546,-74.0111121918821,471
"16145",24740049,24,45.6200905828485,-74.0695141231663,431
"16146",24740050,24,45.6511309020485,-73.884665158046,2277
"16147",24740051,24,45.6570858129869,-73.9286209989885,1822
"16148",24740052,24,45.6667879582395,-73.9281268057031,411
"16149",24740053,24,45.66863857246,-73.9296670546488,664
"16150",24740054,24,45.6719428317423,-73.9373031775755,5844
"16151",24740055,24,45.7064937026731,-74.0941532959089,209
"16152",24740056,24,45.6895138777569,-74.1020241344902,3445
"16153",24740058,24,45.715719952592,-74.0826877615908,2085
"16154",24740059,24,45.7308313621808,-74.0621296632125,5550
"16155",24750017,24,45.7950679830676,-73.9917036144158,402
"16156",24750019,24,45.7923961348256,-73.9964854063421,1139
"16157",24750022,24,45.7902705571959,-74.0033096573163,464
"16158",24750023,24,45.7931958961575,-74.0041700793526,324
"16159",24750024,24,45.7914830761031,-74.0071509210762,412
"16160",24750036,24,45.7976281903501,-74.0207572156662,2184
"16161",24750040,24,45.7893614657574,-74.0258616551258,1421
"16162",24750041,24,45.7859671006122,-74.0157139562635,549
"16163",24750042,24,45.7825974599174,-74.0149110081142,495
"16164",24750043,24,45.7853732322339,-74.0106372039015,412
"16165",24750044,24,45.7846393122421,-74.0076320194168,516
"16166",24750045,24,45.7910918635033,-74.0125644442677,604
"16167",24750046,24,45.7862853925206,-74.0039092194559,596
"16168",24750047,24,45.7850087811258,-73.9988714243823,669
"16169",24750048,24,45.7819482726924,-74.0023814838761,521
"16170",24750049,24,45.780820934619,-73.9986922169933,465
"16171",24750050,24,45.7768195970798,-74.0050081292484,384
"16172",24750052,24,45.7739860404669,-74.0031040804143,373
"16173",24750053,24,45.771364900921,-74.0048399961776,460
"16174",24750055,24,45.7697739601821,-74.0000317422518,468
"16175",24750068,24,45.7729584573061,-73.9931973060918,606
"16176",24750069,24,45.7748666560369,-73.9960457275671,526
"16177",24750070,24,45.7781653205803,-73.9939710501429,406
"16178",24750071,24,45.7758975469591,-73.9891052401678,473
"16179",24750072,24,45.7799799971259,-73.9880000030207,394
"16180",24750073,24,45.7816939430439,-73.9833052160367,944
"16181",24750074,24,45.782484183289,-73.9929329020717,427
"16182",24750075,24,45.7860280750169,-73.9867632635295,933
"16183",24750076,24,45.787666932435,-73.9884706359231,506
"16184",24750078,24,45.7851634156459,-73.9941250373908,552
"16185",24750080,24,45.7751359829716,-74.0100557330552,524
"16186",24750081,24,45.7766808657151,-74.011517516619,479
"16187",24750082,24,45.7816372379653,-74.0101237681057,410
"16188",24750083,24,45.7758890449708,-74.0170207865505,711
"16189",24750084,24,45.7724812873816,-74.0144481356124,590
"16190",24750085,24,45.7679518376046,-74.0131114369832,629
"16191",24750122,24,45.7716638672789,-74.0179177293513,1030
"16192",24750123,24,45.7935185176751,-73.9833943223605,1850
"16193",24750124,24,45.7932021695081,-74.000377919775,1047
"16194",24750125,24,45.7673802145802,-74.0076088148827,1521
"16195",24750126,24,45.9589504499845,-74.0035406177296,840
"16196",24750127,24,45.9325371361181,-73.9764182329776,1000
"16197",24750128,24,45.9014138133628,-74.0006129726804,955
"16198",24750129,24,45.9001054115797,-73.9734136887675,850
"16199",24750130,24,45.8888794064191,-73.9920835547536,744
"16200",24750131,24,45.8718207225314,-73.9875538649503,2075
"16201",24750132,24,45.896549630273,-73.9592822440304,1148
"16202",24750133,24,45.8523971982535,-73.994671183115,2072
"16203",24750134,24,45.8609417493241,-74.0212947046527,1311
"16204",24750135,24,45.8708815111861,-74.0300679446971,615
"16205",24750136,24,45.8809247556652,-74.0360219719365,725
"16206",24750137,24,45.8772315948699,-74.0564085197504,511
"16207",24750138,24,45.8920976800581,-74.0507181976062,780
"16208",24750139,24,45.8847229134011,-74.0704483708055,665
"16209",24750140,24,45.8712402149337,-74.0717213621101,679
"16210",24750141,24,45.8647283276254,-74.0643276862731,1021
"16211",24750142,24,45.8569523230699,-74.0605529833247,1020
"16212",24750143,24,45.8556677607912,-74.0510974305459,581
"16213",24750145,24,45.8363398348861,-74.0534163987737,1412
"16214",24750146,24,45.8296030531288,-74.0497025417817,501
"16215",24750147,24,45.8264449392894,-74.0471538979637,553
"16216",24750148,24,45.8580613647818,-74.0730036825769,895
"16217",24750149,24,45.8074844305224,-74.0419812384955,898
"16218",24750150,24,45.8242945636736,-74.0718638471978,1214
"16219",24750151,24,45.8631006034736,-74.0929660797717,1317
"16220",24750152,24,45.8110194899225,-74.0525915976125,628
"16221",24750153,24,45.8013616518152,-74.0501815645283,5439
"16222",24750154,24,45.8009248467541,-74.0457940839738,476
"16223",24750155,24,45.7981058207255,-74.0447335940661,512
"16224",24750156,24,45.7964380757543,-74.0426045411226,459
"16225",24750157,24,45.7996674974938,-74.0384588832381,512
"16226",24750158,24,45.8026641500016,-74.039494924286,627
"16227",24750159,24,45.79672695985,-74.0352170498693,599
"16228",24750160,24,45.7907498177615,-74.0428081192277,1809
"16229",24750161,24,45.7835406018363,-74.0632476432593,631
"16230",24750162,24,45.7757507257641,-74.0416729758708,921
"16231",24750163,24,45.7722442582851,-74.0590717318839,1465
"16232",24750164,24,45.764105389484,-74.0378758110447,802
"16233",24750165,24,45.7602060037272,-74.0283660782531,610
"16234",24750166,24,45.754048779136,-74.0349401930676,1018
"16235",24750167,24,45.7615989618981,-74.0153904422565,1305
"16236",24750173,24,45.7156994612423,-74.1060044829377,402
"16237",24750174,24,45.7210544570535,-74.0903680851993,595
"16238",24750175,24,45.7100681703113,-74.121914714396,886
"16239",24750179,24,45.784870594339,-74.0926683615329,979
"16240",24750180,24,45.8100608964343,-74.1042435237353,1044
"16241",24750181,24,45.7985778432349,-74.0695016282963,1358
"16242",24750182,24,45.810170234553,-74.0314897901265,834
"16243",24750183,24,45.8180115109725,-74.0205484394223,652
"16244",24750184,24,45.8127653771871,-74.0083541070144,715
"16245",24750185,24,45.8094900307747,-74.007273845567,434
"16246",24750186,24,45.8075313391884,-74.0082575288487,281
"16247",24750187,24,45.8074615904303,-74.003519694412,459
"16248",24750188,24,45.8040802630936,-74.0016091316443,1914
"16249",24750189,24,45.798637386705,-74.0011997724739,580
"16250",24750190,24,45.797302601831,-73.9982669805063,492
"16251",24750191,24,45.7977607136766,-74.0043719538776,453
"16252",24750192,24,45.7963270756864,-74.0051040102261,643
"16253",24750193,24,45.8013296839669,-74.0065008613173,649
"16254",24750194,24,45.7995024043162,-74.0128503184522,496
"16255",24750195,24,45.8021842436805,-74.0143018364139,532
"16256",24750196,24,45.7977500185263,-73.9893489098853,490
"16257",24750197,24,45.8004572905811,-73.9931186310181,1256
"16258",24750198,24,45.8057130111408,-73.9899392936114,2221
"16259",24750199,24,45.8169049162249,-73.9753632664929,1129
"16260",24750200,24,45.8084483689799,-73.9589609989429,682
"16261",24750201,24,45.8209199793531,-73.9571607502756,571
"16262",24750202,24,45.8232361765535,-73.9679135946815,622
"16263",24750203,24,45.8307402843778,-73.955998208901,1060
"16264",24750204,24,45.8290670272342,-73.9702645598156,500
"16265",24750205,24,45.8419829017561,-73.9745357697455,1484
"16266",24750206,24,45.8359344321468,-73.9949624201146,1290
"16267",24750207,24,45.8151683463749,-74.0028252081143,1831
"16268",24750208,24,45.8432655189896,-73.9142120119721,2388
"16269",24750209,24,45.8213966288301,-73.9359501982123,1420
"16270",24750210,24,45.8041690043946,-73.9166648787233,698
"16271",24750211,24,45.8203168179906,-73.8713062726367,1912
"16272",24750212,24,45.8454904972528,-73.8641792956132,1047
"16273",24750213,24,45.8555273305104,-73.8892686872037,1205
"16274",24750214,24,45.7808079326666,-73.9691877370499,2808
"16275",24750215,24,45.7723554457491,-73.9770225091483,645
"16276",24750216,24,45.7753769276529,-73.9812136637879,433
"16277",24750217,24,45.7712533556741,-73.9841603975594,558
"16278",24750218,24,45.7736391855617,-73.9872665391669,491
"16279",24750219,24,45.7690474524422,-73.9904361077243,573
"16280",24750220,24,45.7680180203276,-73.9864969526795,548
"16281",24750221,24,45.7659012942686,-73.9909587982762,487
"16282",24750222,24,45.7660674882353,-73.9837882807762,522
"16283",24750223,24,45.7610049368772,-73.9852078404149,461
"16284",24750224,24,45.7617663204201,-73.9793858585871,496
"16285",24750225,24,45.7575886743883,-73.9813838548327,653
"16286",24750226,24,45.7546152667821,-73.9834125166194,571
"16287",24750227,24,45.7627906348238,-73.99441863026,424
"16288",24750228,24,45.757222945957,-73.9756005079236,495
"16289",24750229,24,45.7590958878756,-73.975016973764,447
"16290",24750230,24,45.7606703200726,-73.9727926787381,568
"16291",24750231,24,45.7685186260603,-73.9742064049222,1143
"16292",24750232,24,45.7685646602041,-73.9804422202165,618
"16293",24750233,24,45.9288638747568,-74.0581497603552,787
"16294",24750234,24,45.8991380223707,-74.0333964737944,959
"16295",24750235,24,45.7744677388526,-73.9995879734154,411
"16296",24750236,24,45.7680074551272,-73.9963696742699,1207
"16297",24750238,24,45.7446934981552,-74.1627904991292,923
"16298",24750239,24,45.7195925058063,-74.1383066673955,3117
"16299",24750241,24,45.7570165519164,-74.0993943960278,832
"16300",24750242,24,45.7637254823304,-74.0900231049393,430
"16301",24750243,24,45.7621012794435,-74.0849793070136,376
"16302",24750244,24,45.7728401649792,-74.1199634859881,2633
"16303",24750245,24,45.7567587089633,-74.1336146991288,1002
"16304",24750247,24,45.7621668507706,-74.0661722367252,2094
"16305",24750248,24,45.7395360016564,-74.1000796314358,4450
"16306",24750249,24,45.8441207239362,-74.0455189848887,1457
"16307",24750250,24,45.8252690834067,-74.0369204910861,960
"16308",24760048,24,45.8261653802266,-74.2289726658612,870
"16309",24760049,24,45.803319519355,-74.144542407007,851
"16310",24760050,24,45.774298103247,-74.2258064868995,1134
"16311",24760051,24,45.7532967597978,-74.2694522413164,1149
"16312",24760052,24,45.700970653037,-74.2921279345053,750
"16313",24760053,24,45.663016364113,-74.279321665687,521
"16314",24760054,24,45.6539658317767,-74.3208846953748,796
"16315",24760055,24,45.6554043491393,-74.3301096394635,520
"16316",24760056,24,45.6520186351831,-74.3317252574316,507
"16317",24760057,24,45.6501502748912,-74.3367398625368,496
"16318",24760058,24,45.6529504555114,-74.3402866300156,731
"16319",24760059,24,45.649883765181,-74.3423183776508,554
"16320",24760060,24,45.6470087455482,-74.3415280086384,419
"16321",24760061,24,45.6384733385522,-74.3397223449943,1337
"16322",24760062,24,45.6429899193192,-74.3634843672516,1717
"16323",24760063,24,45.647290833795,-74.3566860614122,574
"16324",24760064,24,45.6501431733246,-74.3511575301906,659
"16325",24760065,24,45.6514774931995,-74.3556188034582,644
"16326",24760066,24,45.6503321622779,-74.363743186741,534
"16327",24760067,24,45.6587864297234,-74.3535995612182,897
"16328",24760068,24,45.6590076416353,-74.3422072568279,616
"16329",24760069,24,45.6573985432861,-74.3317427674161,452
"16330",24760070,24,45.6671179757819,-74.3476633697067,867
"16331",24760071,24,45.7159479696818,-74.3838708157906,1225
"16332",24760072,24,45.7829758395598,-74.3643434765249,682
"16333",24760073,24,45.6892190448612,-74.4161240763022,748
"16334",24760074,24,45.6856776398628,-74.3892353626934,671
"16335",24760075,24,45.6773391756938,-74.4047198698273,592
"16336",24760076,24,45.6741313479172,-74.4159636228832,689
"16337",24760077,24,45.6557788798446,-74.3938727198598,750
"16338",24760078,24,45.6356451415118,-74.4135076887749,737
"16339",24760079,24,45.6057290210403,-74.4610359404801,664
"16340",24760080,24,45.6312934657774,-74.5129993204233,468
"16341",24760081,24,45.6223518742895,-74.5698503150032,653
"16342",24760082,24,45.6296451001519,-74.5962309486741,1018
"16343",24760083,24,45.6293772889124,-74.6038008879071,798
"16344",24760084,24,45.6855881901761,-74.5964477811029,568
"16345",24760085,24,45.6843980311687,-74.4802009333143,703
"16346",24760086,24,45.6496501571446,-74.6392553161114,506
"16347",24760087,24,45.7197347030962,-74.7007426725542,647
"16348",24760088,24,45.8593176169917,-74.5907461675385,967
"16349",24760089,24,45.6452099469933,-74.7647592135049,509
"16350",24760090,24,45.5970886721964,-74.3568529090635,502
"16351",24760091,24,45.5677149599738,-74.3479588909895,511
"16352",24760092,24,45.5540560614732,-74.3491653534692,616
"16353",24760093,24,45.5435275695563,-74.3011474073566,718
"16354",24760094,24,45.5749790566397,-74.3136007354492,706
"16355",24760095,24,45.6289312184591,-74.3323863651422,509
"16356",24770064,24,46.0813731632537,-74.0566439162925,821
"16357",24770065,24,46.043698340413,-74.0289058077497,262
"16358",24770066,24,46.0463961093913,-74.0073042967764,10
"16359",24770067,24,46.0394078893016,-74.0609682507542,725
"16360",24770068,24,46.0123304474203,-74.0680341356731,825
"16361",24770069,24,46.0422236740466,-74.1066441055538,986
"16362",24770070,24,45.9858404795243,-74.1020304676573,1489
"16363",24770071,24,45.9526474466623,-74.0870636058,1168
"16364",24770072,24,45.9423198161226,-74.1178287349828,579
"16365",24770073,24,45.9595437427448,-74.1153342828385,739
"16366",24770074,24,45.9550527591489,-74.1343042636986,548
"16367",24770075,24,45.9490170334807,-74.1340288642864,500
"16368",24770076,24,45.9547457595545,-74.1443060446188,710
"16369",24770077,24,45.9481485482253,-74.1502313395506,833
"16370",24770078,24,45.9427528734232,-74.1407442749257,830
"16371",24770079,24,45.9378824693217,-74.1330024123382,1505
"16372",24770080,24,45.9306197185678,-74.1200745328134,748
"16373",24770081,24,45.9074117244681,-74.1191959770929,1321
"16374",24770082,24,45.8965116460106,-74.1372329825929,813
"16375",24770083,24,45.8884478798592,-74.1310815728411,1342
"16376",24770084,24,45.892035979518,-74.1497500156852,631
"16377",24770085,24,45.8992393745104,-74.153503640823,1135
"16378",24770086,24,45.8919865827038,-74.1598111701008,593
"16379",24770087,24,45.9002047072855,-74.1624223837113,607
"16380",24770088,24,45.9015692192395,-74.1736859421708,1121
"16381",24770089,24,45.8895103838113,-74.1812065231404,966
"16382",24770090,24,45.8871410751389,-74.1661314408572,559
"16383",24770091,24,45.8842422930263,-74.1680870643748,604
"16384",24770092,24,45.8786035716754,-74.1545243500693,882
"16385",24770093,24,45.8745877427359,-74.1733105623562,636
"16386",24770094,24,45.8717135827623,-74.191867964388,1413
"16387",24770095,24,45.8688271302905,-74.2040891904045,547
"16388",24770096,24,45.8831158866431,-74.2137984543071,1028
"16389",24770097,24,45.8597141147452,-74.2271694662469,858
"16390",24770098,24,45.8861581123571,-74.2602594885461,697
"16391",24770099,24,45.8948371125482,-74.2327602553925,1069
"16392",24770100,24,45.9079681776469,-74.212459378677,1033
"16393",24770101,24,45.9135790090422,-74.2334105036613,896
"16394",24770102,24,45.9057398396446,-74.2711782827419,983
"16395",24770103,24,45.931765352351,-74.1800533482335,1122
"16396",24770104,24,45.9625056257003,-74.1826287035525,1565
"16397",24770105,24,45.9753699066156,-74.1664388888973,1674
"16398",24770106,24,45.9605777500339,-74.2989645109968,739
"16399",24770107,24,45.9589046335618,-74.3500311356095,663
"16400",24770108,24,45.9871019979037,-74.3428265064276,734
"16401",24770109,24,45.9571436617608,-74.3966159727063,824
"16402",24770110,24,45.920681941688,-74.3406063690845,864
"16403",24770114,24,45.8393555803364,-74.1315310241759,1637
"16404",24770115,24,45.8672276643589,-74.1293933818333,748
"16405",24770116,24,45.8583710448182,-74.1123957404189,830
"16406",24770117,24,45.87589670517,-74.1097436321502,647
"16407",24770118,24,45.8164606956426,-74.4828495399165,728
"16408",24770120,24,45.9022120331436,-74.4697863076853,175
"16409",24770121,24,45.8638768111631,-74.4071162874272,944
"16410",24780099,24,46.2118279904365,-74.4803681588749,559
"16411",24780100,24,46.1583119011614,-74.5691350020225,819
"16412",24780101,24,46.191443361185,-74.6011664842189,830
"16413",24780102,24,46.2040825413283,-74.6296100987492,418
"16414",24780103,24,46.1674489474139,-74.6383180147516,611
"16415",24780104,24,46.1751552171911,-74.6909475865009,578
"16416",24780105,24,46.1519365322609,-74.7280802561429,949
"16417",24780106,24,46.2356793659087,-74.8072047470947,753
"16418",24780107,24,46.2708930468909,-74.7039956140078,918
"16419",24780108,24,46.2517654270673,-74.6524848760101,60
"16420",24780109,24,46.273028815668,-74.7294689110497,503
"16421",24780110,24,46.2915828385285,-74.7633618401484,591
"16422",24780111,24,46.2755113011806,-74.9375117466107,770
"16423",24780112,24,46.2056886746387,-74.9648385873199,651
"16424",24780113,24,46.0688288511954,-74.8255219274081,1040
"16425",24780114,24,46.0854005513943,-74.6880146547038,559
"16426",24780115,24,46.0859485784395,-74.661949485092,450
"16427",24780116,24,46.1210275377023,-74.6345732591432,714
"16428",24780117,24,46.1259758424244,-74.6067279185983,594
"16429",24780118,24,46.1180947162455,-74.5982760395868,496
"16430",24780119,24,46.1311720052575,-74.5975367026509,987
"16431",24780120,24,46.1218056969586,-74.5876082628682,535
"16432",24780121,24,46.1254824998844,-74.5780988222312,1202
"16433",24780122,24,46.1086902624513,-74.5652151149219,769
"16434",24780123,24,46.1210359965485,-74.5733541149743,492
"16435",24780124,24,46.1182513405224,-74.5906083120209,459
"16436",24780125,24,46.1252626803627,-74.5412062221542,569
"16437",24780126,24,46.119346498817,-74.50443256601,762
"16438",24780127,24,46.1279865729695,-74.4754477726202,564
"16439",24780128,24,46.134745934347,-74.470944255694,467
"16440",24780129,24,46.1190130174342,-74.4566291093506,635
"16441",24780130,24,46.1585450279324,-74.421212647077,751
"16442",24780131,24,46.1470309085813,-74.4986128212213,662
"16443",24780132,24,46.1911804363133,-74.3501054223074,750
"16444",24780133,24,46.1238687136555,-74.3122159419911,518
"16445",24780134,24,46.16082306,-74.29721972,0
"16446",24780135,24,46.1607856753954,-74.2518180628425,891
"16447",24780136,24,46.1402306746388,-74.1989000932103,668
"16448",24780137,24,46.14774215,-74.11369448,0
"16449",24780138,24,46.0983747787134,-74.1692250337919,777
"16450",24780139,24,46.0488180117254,-74.1863162049825,1099
"16451",24780140,24,46.0432475694776,-74.2136064246085,736
"16452",24780141,24,46.0270804210776,-74.2040815687785,712
"16453",24780142,24,46.0199467656195,-74.20325995371,645
"16454",24780143,24,46.0228364066574,-74.2202179030351,562
"16455",24780144,24,46.0276017382555,-74.2209449757901,568
"16456",24780145,24,46.0339048170874,-74.2230866625104,633
"16457",24780146,24,46.0350517328428,-74.2499099592131,631
"16458",24780147,24,46.0399882880699,-74.2599683725784,728
"16459",24780148,24,46.0376658210645,-74.2702989040879,541
"16460",24780149,24,46.0460902441168,-74.2766254465148,630
"16461",24780150,24,46.0396910961857,-74.2821385068505,727
"16462",24780151,24,46.0452129585517,-74.2860347327418,779
"16463",24780152,24,46.0478608386588,-74.2830305108885,769
"16464",24780153,24,46.0523699760545,-74.2877790593513,496
"16465",24780154,24,46.0537274908689,-74.2810054497315,468
"16466",24780155,24,46.0572077921076,-74.2788673207888,637
"16467",24780156,24,46.0616660871077,-74.2470855178214,982
"16468",24780157,24,46.0724546598726,-74.2772081234817,629
"16469",24780158,24,46.0787587165821,-74.3050100566492,507
"16470",24780159,24,46.0557635495117,-74.2978984199066,703
"16471",24780160,24,46.0474600030176,-74.2972905743899,643
"16472",24780161,24,46.0365759634531,-74.3210919517797,823
"16473",24780162,24,46.0685649720983,-74.3689006727841,391
"16474",24780163,24,46.0854276438114,-74.4381787467171,590
"16475",24780164,24,46.0755187643998,-74.4978500758065,762
"16476",24780165,24,46.0787379918578,-74.5943735052584,580
"16477",24780166,24,45.9803870002863,-74.6092447642109,578
"16478",24780167,24,45.9949541039171,-74.5442532231568,81
"16479",24780168,24,45.9509789158654,-74.5142619629645,632
"16480",24780169,24,46.0189962956148,-74.6418710982109,460
"16481",24780170,24,45.9718388945998,-74.6574037441704,403
"16482",24780171,24,45.9929533013573,-74.7502061378997,688
"16483",24780172,24,46.0052435640012,-74.2352355988164,603
"16484",24780173,24,45.9848577807543,-74.2215146874819,1065
"16485",24780174,24,46.0024676062819,-74.1948532276901,699
"16486",24780175,24,46.0016887532959,-74.1653607947368,715
"16487",24780176,24,46.0188323520275,-74.1748591040664,644
"16488",24780177,24,46.1414236828108,-74.576805540901,574
"16489",24780178,24,46.1445588574119,-74.5964934597664,343
"16490",24790081,24,47.61135053,-74.66054489,0
"16491",24790082,24,47.55484014,-74.85733177,0
"16492",24790083,24,47.49269728,-74.46111396,0
"16493",24790084,24,47.378005,-74.96964813,0
"16494",24790085,24,47.18998482,-74.50217029,0
"16495",24790086,24,47.17429749,-75.04765961,0
"16496",24790087,24,46.84460215,-74.58966988,0
"16497",24790088,24,46.6123039,-74.64113879,0
"16498",24790089,24,46.5463593359165,-74.7901570455196,395
"16499",24790090,24,46.4336003022647,-74.7535525190462,639
"16500",24790091,24,46.4477240013246,-74.8602782889516,549
"16501",24790092,24,46.4061714096555,-74.8629635762235,510
"16502",24790093,24,46.4156183365043,-74.8725005810753,433
"16503",24790094,24,46.410892680633,-74.8762124776285,402
"16504",24790095,24,46.3935577241071,-74.8616000207457,321
"16505",24790096,24,46.3684870231862,-74.8727840256833,825
"16506",24790097,24,46.4434704626712,-74.902180285098,506
"16507",24790098,24,46.4157858514888,-74.9830384623514,728
"16508",24790099,24,46.4326010040184,-75.0386057397496,368
"16509",24790100,24,46.3708545260313,-75.0850797599694,472
"16510",24790101,24,46.3967828531697,-75.028944406458,332
"16511",24790102,24,46.3504704206242,-75.0016124493928,355
"16512",24790103,24,46.25829637,-75.21337175,0
"16513",24790104,24,46.4353598877923,-75.3517755838155,790
"16514",24790105,24,46.2968821859537,-75.5066158234327,445
"16515",24790106,24,46.4005759338517,-75.5242143509645,815
"16516",24790107,24,46.2766311195193,-75.6363418578222,790
"16517",24790108,24,46.5320533367594,-75.6690810634162,442
"16518",24790109,24,46.5091221195969,-75.5781459648718,520
"16519",24790110,24,46.5636382786151,-75.6080869705521,591
"16520",24790111,24,46.5648719015055,-75.5699274513194,571
"16521",24790112,24,46.5562151722085,-75.529781793729,784
"16522",24790113,24,46.5458767566168,-75.5322671434306,563
"16523",24790114,24,46.5452041988218,-75.5161493035531,399
"16524",24790115,24,46.5203792924935,-75.5111352886533,656
"16525",24790116,24,46.4687542497869,-75.5202583683583,494
"16526",24790117,24,46.5444156087536,-75.4969702067174,520
"16527",24790118,24,46.5466294371599,-75.493230997264,476
"16528",24790119,24,46.5469020041203,-75.4897835683323,524
"16529",24790120,24,46.5495093975403,-75.5010049051362,564
"16530",24790121,24,46.5535970570819,-75.4958072147289,568
"16531",24790122,24,46.5591659532187,-75.501900182027,673
"16532",24790123,24,46.5519599807833,-75.5082315387061,630
"16533",24790124,24,46.5509071605461,-75.506811125566,434
"16534",24790125,24,46.5720045845531,-75.5131797802,649
"16535",24790126,24,46.62327179631,-75.5916970834489,1034
"16536",24790127,24,46.596055086414,-75.7046645768415,345
"16537",24790128,24,46.6981381759907,-75.4746258741492,398
"16538",24790129,24,46.6998539815049,-75.452267273503,434
"16539",24790130,24,46.6978442488669,-75.4495256897433,383
"16540",24790131,24,46.6782178253425,-75.4191420373904,554
"16541",24790132,24,46.7026731308306,-75.44258113894,411
"16542",24790133,24,46.753100234301,-75.4866647073624,536
"16543",24790134,24,46.7907807405677,-75.341499435185,581
"16544",24790135,24,46.8902655077257,-75.3178972216741,556
"16545",24790137,24,47.01010336,-75.93532576,0
"16546",24790138,24,46.7287724992379,-75.2879058475119,525
"16547",24790140,24,46.6570159489999,-75.2565200820608,467
"16548",24790141,24,46.5708133571094,-75.3015640473748,524
"16549",24790142,24,46.5719243149283,-75.3781231272633,545
"16550",24790143,24,46.5321251630037,-75.3807382654067,839
"16551",24790144,24,46.5071837077017,-75.3587635996498,439
"16552",24790145,24,46.5438890477789,-75.3490890411877,538
"16553",24790146,24,46.5000018543737,-75.1335307724743,526
"16554",24790147,24,46.5563440096242,-75.0269555260326,603
"16555",24790148,24,46.5112920130974,-74.9766439505397,482
"16556",24790149,24,46.5636513834533,-74.869387322858,504
"16557",24790150,24,46.5256424717899,-75.4262248924498,679
"16558",24790151,24,46.54862610267,-75.4678681178836,452
"16559",24790152,24,46.5526080601217,-75.4864661327424,489
"16560",24790153,24,46.5681632375144,-75.4604222951071,553
"16561",24790154,24,46.5744401416391,-75.4837911693489,570
"16562",24790155,24,46.1306629997134,-75.6740421122736,497
"16563",24790156,24,46.1293693433163,-75.5442957904549,569
"16564",24790157,24,46.0274386766831,-75.6006068215831,664
"16565",24790158,24,46.3631140425851,-74.7337049199394,455
"16566",24790159,24,46.32047215,-74.61139989,0
"16567",24790160,24,46.8582695542218,-74.9919164309044,5
"16568",24790162,24,46.66907584,-75.08915283,0
"16569",24790163,24,46.6763309412098,-75.1820785363165,572
"16570",24800051,24,46.0111770822963,-74.8960122020894,548
"16571",24800052,24,45.9409417596195,-74.912158940458,512
"16572",24800053,24,45.8917467333014,-74.9192161108425,633
"16573",24800054,24,45.8804131967979,-75.0412829217303,848
"16574",24800055,24,45.8111418335755,-74.9668196725325,675
"16575",24800056,24,45.7867088833128,-75.0547330315491,630
"16576",24800057,24,45.7361577527996,-75.0227680699278,517
"16577",24800058,24,45.7295267531457,-75.0540287902687,506
"16578",24800059,24,45.7212284602319,-75.0522128065569,405
"16579",24800060,24,45.7221513936617,-75.0628960967534,495
"16580",24800061,24,45.7187057538623,-75.0843334348555,625
"16581",24800062,24,45.712468549465,-75.0173177887921,384
"16582",24800063,24,45.6459836412402,-75.0338234536576,614
"16583",24800064,24,45.6306671143452,-75.0090132628284,555
"16584",24800065,24,45.6212878286587,-75.0192665661235,486
"16585",24800066,24,45.6182805682243,-75.0078262421759,498
"16586",24800067,24,45.6013099518715,-75.1008906269948,473
"16587",24800068,24,45.6205782036677,-75.1133573011633,656
"16588",24800069,24,45.6277943258388,-75.1964713687294,446
"16589",24800070,24,45.6054365529583,-75.239807626872,1366
"16590",24800071,24,45.5987333716953,-75.2402336715735,392
"16591",24800072,24,45.6012963669163,-75.2478726285533,551
"16592",24800073,24,45.5970178348489,-75.2464204996502,359
"16593",24800074,24,45.5911743661252,-75.2415309513583,416
"16594",24800075,24,45.6128978830612,-75.3256888555673,926
"16595",24800076,24,45.6831059897626,-75.3285964663912,704
"16596",24800077,24,45.6941373987179,-75.1990797597502,490
"16597",24800078,24,45.7652591544189,-75.129057757159,614
"16598",24800079,24,45.783538747321,-75.1040351251553,496
"16599",24800080,24,45.8314946943636,-75.0913293600827,625
"16600",24800081,24,45.9102571183117,-75.0844520821673,1057
"16601",24800082,24,45.8558800900019,-75.1911549819221,1112
"16602",24800083,24,46.050573181298,-75.0892553251549,569
"16603",24800084,24,45.8938842751195,-75.5869233190616,920
"16604",24800085,24,45.7787243712539,-75.3874701089639,461
"16605",24800086,24,45.9136497033524,-75.6560724201137,667
"16606",24800087,24,45.6531418043747,-74.9438533638342,542
